id;ide;ide_other;ide_reason;ide_reason_other;ide_rating;ide_moving_reason;ide_moving_reason_other;language;language_other;language_reason;language_reason_other;language_rating;language_moving_reason;language_moving_reason_other;appstack;appstack_other;appstack_reason;appstack_reason_other;appstack_rating;appstack_moving_reason;appstack_moving_reason_other;architecture;architecture_other;architecture_reason;architecture_reason_other;architecture_rating;architecture_moving_reason;architecture_moving_reason_other;database;database_other;database_reason;database_reason_other;database_rating;database_moving_reason;database_moving_reason_other;devops;devops_reason;devops_reason_other;performance;performance_reason;performance_reason_other;exciting_tech;tech_choices;productivity_boost;job_description;job_description_other;company;teamsize;experience_years;country
d9cf1d9dfb34f0c13d84345c54274e60;NetBeans;;Functionality: it's superior;;10;;;Java 8 (or newer);;Functional superiority;;10;;;Java EE;;It's functionally superior;;10;;;Monolith;;Suitability: it fits our requirements most effectively;;10;;;Oracle DB;;Company policy: we have licenses already;;6;;;We have a DevOps engineer;Happier team;;We have APMs and monitor health of the deployments;Performance tooling / experts are expensive;;Java EE ;We're good, it feels productive, and we know how to move forward;We need to become DevOps;Software Developer;;Enterprise Company (I work in a cubicle or large open plan office);10-19;15;
f9105e73326ae55fee44f46344f15c55;NetBeans;;Project requires it;;10;;;Java 8 (or newer);;Functional superiority;;10;;;Java EE;;;supportive guardian reza;10;;;Microservices;;Suitability: it fits our requirements most effectively;;10;;;Oracle DB;;Company policy: we have licenses already;;10;;;The Dev team and the Ops team work together;Better internal communication;;We benchmark or have performance tests to catch regressions;Performance directly affects our bottom line;;reactive;We're good, it feels productive, and we know how to move forward;Database;Software Developer;;Enterprise Company (I work in a cubicle or large open plan office);50-100;10;Canada
f60efca8cf7d622d8650e8fc12578d6e;NetBeans;;Functionality: it's superior;;8;;;Java 8 (or newer);;Functional superiority;;9;;;Java EE;;Project requirements: it was the best fit for this particular project;;9;;;Split architecture: frontend / backend;;Company policy: all projects use it;;7;;;Oracle DB;;Company policy: we have licenses already;;7;;;The Dev team and the Ops team work together;Faster delivery of features;;Developers are equipped with profilers to monitor performance;Performance directly affects our bottom line;;Java 9;We're good, it feels productive, and we know how to move forward;I'm the rockstar ninja as is. I'm good.;Architect;;Enterprise Company (I work in a cubicle or large open plan office);20-49;20;
677e60934cf0a913e81c7910d3303b1a;IntelliJ IDEA;;Functionality: it's superior;;10;;;Java 8 (or newer);;Ecosystem: community, tools, libraries;;8;;;Lightweight frameworks, i.e. Dropwizard, SparkJava, Ratpack, etc ;;Project requirements: it was the best fit for this particular project;;8;;;Monolith;;Suitability: it fits our requirements most effectively;;10;;;Cassandra;;Ops friendliness;;6;;;The Dev team and the Ops team work together;Lowering complexity of the maintenance;;We benchmark or have performance tests to catch regressions;Performance directly affects our bottom line;;Kotlin ;We're good, it feels productive, and we know how to move forward;Database;Team Lead;;Contractor / Freelance (I work when, where and for whom I want!);10-19;31;United States of America (USA)
392de3c2168c34383df6ced75b6ced21;IntelliJ IDEA;;;Performance;7;;;Java 8 (or newer);;Ecosystem: community, tools, libraries;;9;;;Java EE;;;Estability and APIs like CDI and JaxRS;10;;;Monolith;;Suitability: it fits our requirements most effectively;;9;;;Oracle DB;;Company policy: we have licenses already;;7;;;At least we talk to the Ops people;Lowering complexity of the maintenance;;We have APMs and monitor health of the deployments;;It is part of out delivery pipeline in some applications;Docker, JavaEE8 and Java9;We're good, it feels productive, and we know how to move forward;We need to become DevOps;Software Developer;;Midsized company (I work in an open plan office);3-9;10;Brazil
7515abbf6b995036f4beb557f2666dc3;Eclipse ;;Budget;;9;;;Java 8 (or newer);;Ecosystem: community, tools, libraries;;10;;;Spring ;;Ecosystem: tooling, libraries, plenty of users, and support;;10;;;Monolith;;Familiarity: we have the skills and know we can make it work;;10;;;Postgres;;Familiarity: we know it the best;;10;;;At least we talk to the Ops people;Faster delivery of features;;We benchmark or have performance tests to catch regressions;We don't know how to properly address performance issues;;"Spring Cloud; Jenkins; Java 9; Reactive Programming; Java EE 8; Design Architecture";We're good, it feels productive, and we know how to move forward;Application stack ;Software Developer;;Midsized company (I work in an open plan office);3-9;3;Uruguay
b8c290ee6082fe898ede01da81cfee7f;IntelliJ IDEA;;Familiarity: it's what I know;;10;;;Java 8 (or newer);;It was an experiment;;10;;;Spring ;;Familiarity: we know it the best;;10;;;Microservices;;Suitability: it fits our requirements most effectively;;10;;;MySQL;;Developer friendliness;;9;;;At least we talk to the Ops people;Faster resolution of problems;;We react to the user complains;Performance tooling / experts are expensive;;Java 9,vaadin 8;We're good, it feels productive, and we know how to move forward;I'm the rockstar ninja as is. I'm good.;Software Developer;;Midsized company (I work in an open plan office);3-9;3;India
51460c6e438942be76413737a2fb772a;NetBeans;;Functionality: it's superior;;10;;;Java 8 (or newer);;Functional superiority;;10;;;Java EE;;It's functionally superior;;10;;;Monolith;;Company policy: all projects use it;;9;;;Oracle DB;;Company policy: we have licenses already;;7;;;Not interested, we like the wall where it is;Better internal communication;;We don't care;Performance has never been a requirement;;Angular;It feels unproductive, but the project is easy to maintain in production;I need more tools not changing the existing;Software Developer;;Enterprise Company (I work in a cubicle or large open plan office);10-19;10;
a57bb1c010663381e1f30067af3aaa25;Eclipse ;;Company policy;;8;;;Java 7 (or older);;Company policy: we're a $LANG shop;;5;It's a fixed project / company requirement;;Java EE;;Company policy: we have other projects using the same stack;;7;;;SOA;;Company policy: all projects use it;;5;It's a fixed project / company requirement;;;DB/2;Company policy: we have licenses already;;6;;;The Dev team and the Ops team work together;Stable operating environment;;We don't care;We don't know how to properly address performance issues;;Java 9;I wish we've chosen a different set of technologies;Project architecture;Software Developer;;Enterprise Company (I work in a cubicle or large open plan office);10-19;30;United States of America (USA)
de0f009c8ca2fda386ada57476a80f73;Eclipse ;;Familiarity: it's what I know;;6;;;Java 8 (or newer);;Team skills: it was what we knew the best;;7;;;Java EE;;Ecosystem: tooling, libraries, plenty of users, and support;;8;;;Split architecture: frontend / backend;;Our application stack encourages it;;6;;;MySQL;;Budget;;8;;;We are the DevOps ;Happier team;;We don't care;Performance has never been a requirement;;Docker;We're good, it feels productive, and we know how to move forward;Application stack ;Software Developer;;Contractor / Freelance (I work when, where and for whom I want!);1-2;15;Colombia
812d1a8fa1b8e4a316600a1dcc252579;NetBeans;;Functionality: it's superior;;10;;;Java 8 (or newer);;Functional superiority;;10;;;Java EE;;Company policy: we have other projects using the same stack;;7;;;Monolith;;Familiarity: we have the skills and know we can make it work;;8;;;Oracle DB;;Company policy: we have licenses already;;7;;;At least we talk to the Ops people;Better internal communication;;Developers are equipped with profilers to monitor performance;We don't know how to properly address performance issues;;Kotlin;We're good, it feels productive, and we know how to move forward;We need to become DevOps;Team Lead;;Midsized company (I work in an open plan office);3-9;20;Australia
c73d60c498640ee1991340a51ce7496b;Eclipse ;;Functionality: it's superior;;8;;;Java 8 (or newer);;Ecosystem: community, tools, libraries;;10;;;Spring ;;Ecosystem: tooling, libraries, plenty of users, and support;;10;;;Monolith;;Familiarity: we have the skills and know we can make it work;;7;;;MS SQL;;Company policy: we have licenses already;;6;;;The Dev team and the Ops team work together;Faster resolution of problems;;We benchmark or have performance tests to catch regressions;Performance directly affects our bottom line;;Hazelcast;We're good, it feels productive, and we know how to move forward;Project architecture;Management (People/Project);;Small company (I work in a shared office space or small office);3-9;14;Canada
d3470418742b4f74ced2ac5499af7849;Eclipse ;;Company policy;;6;;;Java 7 (or older);;Team skills: it was what we knew the best;;6;;;Java EE;;Familiarity: we know it the best;;6;;;Monolith;;Legacy reasons: it was picked ages ago, must have made sense then;;6;;;MS SQL;;Company policy: we have licenses already;;7;;;The Dev team and the Ops team work together;Stable operating environment;;We react to the user complains;Performance has never been a requirement;;Java 9;I wish we've chosen a different set of technologies;Application stack ;Software Developer;;Enterprise Company (I work in a cubicle or large open plan office);10-19;7;United States of America (USA)
4200b04d954c6fb5bb9b0af2a05468f4;IntelliJ IDEA;;Functionality: it's superior;;7;;;Scala;;Company policy: we're a $LANG shop;;6;;;;Finagle, gRPC;Project requirements: it was the best fit for this particular project;;9;;;Microservices;;Suitability: it fits our requirements most effectively;;9;;;;Cloud Spanner;It's strongly encouraged by our application stack choice;;9;;;The Dev team and the Ops team work together;Faster resolution of problems;;We benchmark or have performance tests to catch regressions;Performance directly affects our bottom line;;gRPC;We're good, it feels productive, and we know how to move forward;Programming language;Software Developer;;Enterprise Company (I work in a cubicle or large open plan office);3-9;11;United States of America (USA)
9bdd15017a9323d1662d726ab634ca42;Eclipse ;;Project requires it;;7;;;Java 7 (or older);;Team skills: it was what we knew the best;;7;;;No stack, i.e. plain old Java;;Familiarity: we know it the best;;6;;;Split architecture: frontend / backend;;Familiarity: we have the skills and know we can make it work;;7;;;;DB2;Suitability: it fits our architechture / requirements;;7;;;At least we talk to the Ops people;Lowering complexity of the maintenance;;We react to the user complains;Performance directly affects our bottom line;;Spring framework;I wish we've chosen a different set of technologies;Project architecture;Team Lead;;Enterprise Company (I work in a cubicle or large open plan office);50-100;18;India
539c1592245693bad44d6dcebc53e893;IntelliJ IDEA;;Functionality: it's superior;;10;;;Java 8 (or newer);;Functional superiority;;9;;;Java EE;;Company policy: we have other projects using the same stack;;8;;;Monolith;;Legacy reasons: it was picked ages ago, must have made sense then;;8;;;Oracle DB;;Company policy: we have licenses already;;8;;;Not interested, we like the wall where it is;Lowering complexity of the maintenance;;We have APMs and monitor health of the deployments;Performance directly affects our bottom line;;Hadoop;We're good, it feels productive, and we know how to move forward;Virtualization tools;Software Developer;;Small company (I work in a shared office space or small office);3-9;15;Great Britain
8f088d3c8c25c0d6302965ad5281c083;IntelliJ IDEA;;Functionality: it's superior;;7;;;Java 8 (or newer);;Functional superiority;;8;;;Spring ;;Ecosystem: tooling, libraries, plenty of users, and support;;9;;;Microservices;;Our application stack encourages it;;8;;;Amazon RDS;;Ops friendliness;;7;;;We are the DevOps ;Faster delivery of features;;We have APMs and monitor health of the deployments;Performance directly affects our bottom line;;Spring boot;We're good, it feels productive, and we know how to move forward;Project architecture;Team Lead;;Enterprise Company (I work in a cubicle or large open plan office);3-9;10;United States of America (USA)
